NetAlan,Sehir,Ilce,Mahalle,Fiyat,OdaSayisi,SalonSayisi,BinaYasi,BalkonSayisi,SiteIcerisinde,KatTipi
175.0,Hatay,İskenderun,Cumhuriyet,4500000,3.0,1.0,11,1,0,Dubleks
160.0,Hatay,Payas,Merkez,3300000,3.0,1.0,11,1,1,Normal
115.0,Hatay,Antakya,Merkez,2900000,2.0,1.0,9,1,1,Normal
146.0,Hatay,Antakya,Merkez,3200000,3.0,1.0,11,1,0,Normal
180.0,Hatay,Hassa,Akbez,2150000,3.0,1.0,30,1,0,Dubleks
160.0,Hatay,İskenderun,Denizciler,3980000,3.0,1.0,11,2,1,Normal
80.0,Hatay,Antakya,Merkez,1100000,2.0,1.0,28,0,1,Normal
145.0,Hatay,Erzin,Diğer,3630000,3.0,1.0,9,3,1,Normal
290.0,Hatay,Antakya,Merkez,14000000,2.0,1.0,1,2,1,Tripleks
250.0,Hatay,Arsuz,Merkez,4200000,3.0,1.0,29,1,0,Dubleks
175.0,Hatay,Arsuz,Merkez,7150000,3.0,1.0,0,1,1,Dubleks
165.0,Hatay,Hassa,Akbez,2700000,3.0,1.0,16,1,1,Normal
210.0,Hatay,Dörtyol,Yeşilköy,4500000,4.0,1.0,14,1,0,Normal
165.0,Hatay,Kırıkhan,Kurtlusoğuksu,5900000,3.0,1.0,0,2,0,Normal
90.0,Hatay,İskenderun,Meydan,2700000,2.0,1.0,8,1,0,Normal
265.0,Hatay,İskenderun,Denizciler,6300000,6.0,2.0,11,2,0,Tripleks
112.0,Hatay,Payas,Merkez,2999999,2.5,1.0,1,0,1,Normal
135.0,Hatay,İskenderun,Sanayi,2430000,3.0,1.0,28,2,0,Normal
120.0,Hatay,Arsuz,Merkez,1950000,3.0,1.0,28,1,0,Normal
130.0,Hatay,Arsuz,Merkez,6400000,3.0,1.0,3,1,0,Normal
100.0,Hatay,Belen,Köyler,3300000,2.0,1.0,1,1,0,Normal
165.0,Hatay,Antakya,Merkez,4000000,3.0,1.0,10,2,1,Normal
130.0,Hatay,Payas,Merkez,5850000,3.0,1.0,0,1,1,Normal
185.0,Hatay,Reyhanlı,Diğer,2425000,3.0,1.0,18,1,0,Dubleks
95.0,Hatay,İskenderun,Sanayi,2450000,2.0,1.0,18,1,0,Normal
200.0,Hatay,Kırıkhan,Köyler,5850000,3.0,1.0,1,2,0,Dubleks
130.0,Hatay,Payas,Merkez,2800000,3.0,1.0,17,1,0,Normal
150.0,Hatay,Hassa,Akbez,1690000,3.0,1.0,26,2,0,Normal
155.0,Hatay,Antakya,Merkez,3500000,3.0,1.0,16,1,0,Normal
165.0,Hatay,Belen,Köyler,1950000,3.0,1.0,30,1,0,Normal
140.0,Hatay,Defne,Merkez,2600000,3.0,1.0,24,2,0,Normal
60.0,Hatay,Hassa,Ardıçlı,1100000,1.0,1.0,12,0,0,Normal
130.0,Hatay,İskenderun,Denizciler,3200000,3.0,1.0,13,1,0,Normal
150.0,Hatay,Hassa,Akbez,2250000,3.0,1.0,23,1,0,Normal
165.0,Hatay,Kırıkhan,Kurtlusoğuksu,950000,3.0,1.0,28,2,0,Normal
180.0,Hatay,İskenderun,Denizciler,4050000,3.0,1.0,16,1,0,Dubleks
55.0,Hatay,Hassa,Akbez,1080000,1.0,1.0,6,0,1,Normal
110.0,Hatay,Defne,Merkez,3350000,2.0,1.0,3,2,0,Normal
175.0,Hatay,Dörtyol,Köyler,3425000,4.0,1.0,22,3,0,Dubleks
220.0,Hatay,Defne,Merkez,6750000,3.0,1.0,1,2,0,Dubleks
55.0,Hatay,İskenderun,Meydan,2850000,1.0,1.0,1,0,1,Normal
160.0,Hatay,Dörtyol,Köyler,6000000,3.0,1.0,3,1,1,Normal
75.0,Hatay,Antakya,Merkez,1500000,2.0,1.0,18,1,0,Normal
155.0,Hatay,İskenderun,Meydan,3675000,3.0,1.0,13,1,0,Normal
163.0,Hatay,Belen,Köyler,2800000,3.0,1.0,20,3,1,Normal
100.0,Hatay,Defne,Merkez,985000,2.0,1.0,29,2,0,Normal
130.0,Hatay,Belen,Köyler,2000000,3.0,1.0,24,1,0,Normal
200.0,Hatay,Payas,Merkez,2750000,3.0,1.0,27,2,0,Dubleks
55.0,Hatay,İskenderun,Meydan,1725000,1.0,1.0,10,0,1,Normal
150.0,Hatay,Arsuz,Merkez,6000000,3.0,1.0,1,2,1,Normal
140.0,Hatay,Defne,Merkez,3050000,3.0,1.0,12,1,0,Normal
127.0,Hatay,İskenderun,Sanayi,3650000,3.0,1.0,6,2,0,Normal
50.0,Hatay,İskenderun,Meydan,1500000,1.0,1.0,5,0,0,Normal
122.0,Hatay,Antakya,Merkez,2250000,2.0,1.0,23,1,1,Normal
250.0,Hatay,Arsuz,Merkez,14999000,4.0,1.0,1,1,1,Dubleks
145.0,Hatay,Reyhanlı,Diğer,1400000,3.0,1.0,21,1,0,Normal
145.0,Hatay,Antakya,Merkez,1669000,3.0,1.0,26,1,0,Normal
165.0,Hatay,İskenderun,Cumhuriyet,7000000,3.0,1.0,0,1,1,Normal
115.0,Hatay,Erzin,Diğer,2450000,2.0,1.0,14,2,0,Normal
270.0,Hatay,Defne,Merkez,6200000,4.0,1.0,12,2,0,Dubleks
110.0,Hatay,Belen,Köyler,1700000,2.0,1.0,19,1,1,Normal
155.0,Hatay,Reyhanlı,Diğer,2095000,3.0,1.0,5,2,0,Normal
144.0,Hatay,Antakya,Merkez,4000000,3.0,1.0,0,2,1,Normal
150.0,Hatay,Dörtyol,Yeşilköy,4000000,3.0,1.0,7,1,1,Normal
105.0,Hatay,Defne,Merkez,2990000,3.0,1.0,5,1,1,Normal
170.0,Hatay,Defne,Merkez,3600000,3.0,1.0,14,1,0,Normal
330.0,Hatay,Dörtyol,Köyler,7600000,5.0,1.0,17,2,0,Tripleks
170.0,Hatay,İskenderun,Meydan,4000000,3.0,1.0,18,2,0,Normal
100.0,Hatay,Kırıkhan,Köyler,2050000,2.0,1.0,4,1,0,Normal
170.0,Hatay,Dörtyol,Köyler,3499000,3.0,1.0,24,1,0,Normal
150.0,Hatay,İskenderun,Sanayi,2900000,3.0,1.0,19,1,1,Normal
290.0,Hatay,Antakya,Merkez,4950000,6.0,1.0,22,2,0,Tripleks
165.0,Hatay,İskenderun,Meydan,2250000,3.0,1.0,30,3,0,Normal
124.0,Hatay,Kırıkhan,Köyler,3100000,3.0,1.0,1,2,0,Normal
170.0,Hatay,İskenderun,Denizciler,4500000,3.0,1.0,13,1,0,Normal
150.0,Hatay,İskenderun,Denizciler,3050000,3.0,1.0,19,1,0,Normal
175.0,Hatay,İskenderun,Meydan,7500000,3.0,1.0,1,1,1,Dubleks
163.0,Hatay,Reyhanlı,Diğer,2000000,3.0,1.0,16,1,0,Normal
350.0,Hatay,Arsuz,Merkez,2000000,4.0,2.0,28,1,0,Dubleks
145.0,Hatay,İskenderun,Cumhuriyet,3950000,3.0,1.0,9,3,0,Normal
165.0,Hatay,Kırıkhan,Kurtlusoğuksu,2750000,3.0,1.0,11,2,1,Normal
420.0,Hatay,Dörtyol,Kuzuculu,9000000,7.0,2.0,18,2,0,Tripleks
280.0,Hatay,Antakya,Merkez,2990000,4.0,1.0,29,2,0,Dubleks
160.0,Hatay,İskenderun,Cumhuriyet,3500000,3.0,1.0,21,2,0,Normal
350.0,Hatay,Arsuz,Merkez,8350000,4.0,2.0,20,2,1,Tripleks
105.0,Hatay,İskenderun,Cumhuriyet,2250000,2.0,1.0,20,1,1,Normal
265.0,Hatay,Arsuz,Merkez,6650000,4.0,1.0,22,1,0,Dubleks
179.0,Hatay,Reyhanlı,Diğer,2000000,3.0,1.0,17,2,1,Dubleks
150.0,Hatay,İskenderun,Sanayi,2990000,3.0,1.0,24,1,0,Normal
80.0,Hatay,Reyhanlı,Diğer,900000,2.0,1.0,14,1,0,Normal
80.0,Hatay,Antakya,Merkez,2100000,2.0,1.0,8,0,0,Normal
201.0,Hatay,Kırıkhan,Köyler,3200000,3.0,1.0,13,1,0,Dubleks
150.0,Hatay,Payas,Merkez,2100000,3.0,1.0,27,2,1,Normal
210.0,Hatay,İskenderun,Cumhuriyet,4800000,4.0,2.0,17,2,0,Dubleks
165.0,Hatay,Reyhanlı,Diğer,2199000,3.0,1.0,17,2,0,Normal
80.0,Hatay,Antakya,Merkez,1650000,2.0,1.0,12,1,0,Normal
155.0,Hatay,Dörtyol,Köyler,3800000,3.0,1.0,13,2,1,Normal
100.0,Hatay,Arsuz,Merkez,3350000,2.0,2.0,14,2,0,Normal
145.0,Hatay,Reyhanlı,Diğer,2750000,3.0,1.0,1,1,0,Normal
87.0,Hatay,Defne,Merkez,790000,2.0,1.0,29,1,0,Normal
120.0,Hatay,İskenderun,Sanayi,1950000,3.0,1.0,30,2,0,Normal
140.0,Hatay,Defne,Merkez,3200000,3.0,1.0,14,2,0,Normal
76.0,Hatay,Hassa,Ardıçlı,2550000,2.0,1.0,0,1,1,Normal
150.0,Hatay,Defne,Merkez,4170000,3.0,1.0,6,1,1,Normal
112.0,Hatay,İskenderun,Denizciler,2580000,3.0,1.0,11,1,0,Normal
70.0,Hatay,Arsuz,Merkez,4000000,2.0,1.0,3,1,0,Normal
135.0,Hatay,İskenderun,Sanayi,2550000,2.0,1.0,19,2,1,Normal
120.0,Hatay,İskenderun,Cumhuriyet,3150000,3.0,1.0,15,1,1,Normal
150.0,Hatay,Dörtyol,Köyler,4250000,3.0,1.0,6,1,1,Normal
190.0,Hatay,Belen,Köyler,3800000,3.0,1.0,14,2,0,Dubleks
100.0,Hatay,Defne,Merkez,3000000,2.0,1.0,2,2,1,Normal
185.0,Hatay,Erzin,Diğer,3490000,3.0,1.0,16,2,0,Dubleks
60.0,Hatay,Arsuz,Merkez,1700000,1.0,1.0,18,0,0,Normal
120.0,Hatay,Reyhanlı,Diğer,1150000,3.0,1.0,22,1,0,Normal
200.0,Hatay,Defne,Merkez,7500000,4.0,1.0,1,2,1,Normal
110.0,Hatay,İskenderun,Cumhuriyet,3200000,2.0,1.0,7,0,0,Normal
130.0,Hatay,Kırıkhan,Köyler,1925000,2.0,1.0,20,1,0,Normal
148.0,Hatay,Antakya,Merkez,5750000,3.0,1.0,3,2,0,Normal
220.0,Hatay,İskenderun,Cumhuriyet,6500000,4.0,1.0,5,1,1,Dubleks
200.0,Hatay,Dörtyol,Kuzuculu,4650000,4.0,1.0,18,2,1,Normal
184.0,Hatay,Arsuz,Merkez,16000000,3.0,1.0,3,2,0,Normal
175.0,Hatay,Reyhanlı,Diğer,1300000,3.0,1.0,26,1,0,Dubleks
148.0,Hatay,Defne,Merkez,3500000,2.0,1.0,15,2,0,Normal
200.0,Hatay,Dörtyol,Yeşilköy,4400000,4.0,1.0,13,1,1,Dubleks
100.0,Hatay,Antakya,Merkez,2500000,2.0,1.0,8,1,1,Normal
148.0,Hatay,Antakya,Merkez,16000000,2.0,1.0,1,2,0,Normal
160.0,Hatay,Reyhanlı,Diğer,2200000,3.0,1.0,4,1,0,Normal
146.0,Hatay,Defne,Merkez,3975000,3.0,1.0,9,1,1,Normal
180.0,Hatay,Altınözü,Hacıpaşa,2150000,3.0,1.0,27,2,1,Dubleks
185.0,Hatay,Erzin,Diğer,2650000,3.5,1.0,30,2,0,Normal
390.0,Hatay,Payas,Merkez,6200000,3.0,2.0,19,2,1,Dubleks
160.0,Hatay,İskenderun,Cumhuriyet,3200000,3.0,1.0,19,2,0,Normal
160.0,Hatay,Payas,Merkez,2600000,3.0,1.0,21,1,1,Normal
220.0,Hatay,Antakya,Merkez,3975000,4.0,2.0,20,1,0,Dubleks
165.0,Hatay,Defne,Merkez,3390000,3.0,1.0,13,1,0,Normal
160.0,Hatay,Antakya,Merkez,2500000,3.0,1.0,26,1,0,Normal
270.0,Hatay,Kırıkhan,Köyler,7000000,4.0,1.0,2,2,0,Normal
140.0,Hatay,İskenderun,Sanayi,2650000,3.0,1.0,24,2,0,Normal
240.0,Hatay,Defne,Merkez,5500000,3.0,1.0,15,1,0,Dubleks
155.0,Hatay,İskenderun,Sanayi,3325000,3.0,1.0,22,3,0,Normal
130.0,Hatay,İskenderun,Sanayi,3300000,3.0,1.0,13,0,0,Normal
200.0,Hatay,Defne,Merkez,6400000,4.0,1.0,2,1,0,Dubleks
175.0,Hatay,İskenderun,Sanayi,4250000,3.0,1.0,11,1,1,Normal
65.0,Hatay,Antakya,Merkez,1400000,1.0,1.0,16,0,0,Normal
67.0,Hatay,Reyhanlı,Diğer,470000,2.0,1.0,26,0,0,Normal
125.0,Hatay,Kırıkhan,Köyler,2000000,2.0,1.0,11,2,0,Normal
135.0,Hatay,Antakya,Merkez,1500000,1.0,1.0,28,0,0,Normal
179.0,Hatay,Dörtyol,Kuzuculu,2830000,3.0,1.0,30,1,0,Normal
110.0,Hatay,Samandağ,Yaylıca,2100000,3.0,1.0,17,1,0,Normal
190.0,Hatay,İskenderun,Meydan,7200000,3.0,1.0,1,2,1,Dubleks
160.0,Hatay,Kırıkhan,Kurtlusoğuksu,2470000,3.0,1.0,21,2,0,Normal
640.0,Hatay,Kırıkhan,Köyler,4125000,3.0,1.0,27,1,0,Tripleks
160.0,Hatay,Defne,Merkez,4900000,3.0,1.0,1,1,0,Normal
160.0,Hatay,Defne,Merkez,3350000,3.0,1.0,16,2,0,Normal
145.0,Hatay,Altınözü,Köyler,2470000,3.0,1.0,22,2,0,Normal
180.0,Hatay,Payas,Merkez,3750000,4.0,1.0,15,3,0,Dubleks
160.0,Hatay,Defne,Merkez,3450000,3.0,1.0,14,2,0,Normal
175.0,Hatay,Payas,Merkez,2550000,4.0,1.0,27,1,0,Normal
165.0,Hatay,Dörtyol,Köyler,4450000,3.0,1.0,5,1,1,Normal
160.0,Hatay,Arsuz,Merkez,6000000,3.0,1.0,10,1,0,Normal
310.0,Hatay,İskenderun,Denizciler,4990000,5.0,1.0,28,1,1,Tripleks
140.0,Hatay,Dörtyol,Köyler,1250000,3.0,1.0,30,3,0,Normal
160.0,Hatay,Arsuz,Merkez,5500000,3.0,1.0,4,2,1,Normal
140.0,Hatay,İskenderun,Denizciler,3250000,3.0,1.0,18,3,1,Normal
155.0,Hatay,İskenderun,Sanayi,4750000,3.0,1.0,4,1,0,Normal
150.0,Hatay,Arsuz,Merkez,7500000,3.0,1.0,3,2,0,Normal
153.0,Hatay,Arsuz,Merkez,4650000,3.0,1.0,17,2,1,Normal
135.0,Hatay,Defne,Merkez,3250000,3.0,1.0,14,1,1,Normal
160.0,Hatay,Dörtyol,Köyler,3250000,3.0,1.0,25,2,0,Normal
79.0,Hatay,Reyhanlı,Diğer,1245000,2.0,1.0,1,1,0,Normal
100.0,Hatay,Antakya,Merkez,1300000,2.0,1.0,27,1,0,Normal
145.0,Hatay,Arsuz,Merkez,1500000,3.0,1.0,29,1,0,Normal
60.0,Hatay,Antakya,Merkez,1005000,2.0,1.0,19,0,1,Normal
120.0,Hatay,Belen,Köyler,1850000,2.0,1.0,19,1,0,Normal
106.0,Hatay,Reyhanlı,Diğer,1250000,2.0,1.0,16,2,0,Normal
135.0,Hatay,İskenderun,Meydan,3600000,3.0,1.0,15,2,1,Normal
240.0,Hatay,İskenderun,Merkez,4700000,3.0,1.0,19,2,0,Dubleks
95.0,Hatay,İskenderun,Köyler,2625000,2.0,1.0,9,1,0,Normal
170.0,Hatay,Arsuz,Merkez,3300000,3.0,1.0,30,1,1,Normal
145.0,Hatay,Arsuz,Merkez,3990000,3.0,1.0,19,2,0,Normal
125.0,Hatay,Arsuz,Merkez,3300000,2.0,1.0,23,1,0,Normal
236.0,Hatay,Defne,Merkez,2750000,5.0,1.0,27,1,0,Normal
105.0,Hatay,Arsuz,Merkez,3000000,2.0,1.0,13,2,0,Normal
250.0,Hatay,Payas,Merkez,2600000,3.0,1.0,30,1,0,Normal
50.0,Hatay,Dörtyol,Yeşilköy,1350000,1.0,1.0,8,0,0,Normal
270.0,Hatay,Arsuz,Merkez,10500000,4.0,1.0,4,2,1,Dubleks
95.0,Hatay,Dörtyol,Kuzuculu,1350000,2.0,1.0,28,1,0,Normal
160.0,Hatay,Arsuz,Merkez,8200000,3.0,1.0,0,2,1,Normal
120.0,Hatay,Defne,Merkez,2749999,3.0,1.0,15,2,0,Normal
240.0,Hatay,Arsuz,Merkez,5300000,4.0,1.0,28,1,0,Dubleks
90.0,Hatay,Kırıkhan,Kurtlusoğuksu,2250000,2.0,1.0,3,0,0,Normal
110.0,Hatay,İskenderun,Cumhuriyet,12500000,3.0,1.0,1,1,1,Normal
135.0,Hatay,Kırıkhan,Kurtlusoğuksu,1690000,3.0,1.0,27,1,0,Normal
118.0,Hatay,Erzin,Diğer,2800000,2.0,1.0,4,1,0,Normal
180.0,Hatay,İskenderun,Denizciler,3550000,3.0,1.0,21,2,0,Dubleks
95.0,Hatay,Arsuz,Merkez,4250000,2.0,1.0,3,1,0,Normal
115.0,Hatay,Erzin,Diğer,2275000,2.0,1.0,14,2,0,Normal
155.0,Hatay,Dörtyol,Köyler,2699000,3.0,1.0,26,1,1,Normal
165.0,Hatay,Antakya,Merkez,3150000,3.0,1.0,18,1,0,Normal
255.0,Hatay,Antakya,Merkez,7500000,4.0,1.0,2,1,1,Normal
165.0,Hatay,Antakya,Merkez,3200000,3.0,1.0,13,3,0,Normal
270.0,Hatay,İskenderun,Cumhuriyet,7000000,4.0,1.0,12,1,0,Dubleks
140.0,Hatay,Arsuz,Merkez,4100000,3.0,1.0,18,1,0,Normal
170.0,Hatay,İskenderun,Denizciler,3750000,3.0,1.0,20,1,0,Normal
160.0,Hatay,İskenderun,Cumhuriyet,4000000,3.0,1.0,13,1,0,Normal
140.0,Hatay,Defne,Merkez,4000000,3.0,1.0,7,2,0,Normal
170.0,Hatay,Defne,Merkez,4850000,3.0,1.0,4,2,1,Normal
68.0,Hatay,Reyhanlı,Diğer,800000,2.0,1.0,13,1,0,Normal
344.0,Hatay,Defne,Merkez,6250000,6.0,2.0,20,2,0,Tripleks
120.0,Hatay,Arsuz,Merkez,3850000,3.0,1.0,17,2,1,Normal
140.0,Hatay,Antakya,Merkez,4000000,3.0,1.0,2,2,1,Normal
210.0,Hatay,İskenderun,Sanayi,4100000,2.0,1.0,25,1,0,Dubleks
55.0,Hatay,Hassa,Akbez,950000,1.0,1.0,17,0,0,Normal
160.0,Hatay,Antakya,Merkez,700000,3.0,1.0,26,1,0,Normal
150.0,Hatay,İskenderun,Denizciler,2850000,3.0,1.0,22,1,0,Normal
100.0,Hatay,İskenderun,Köyler,3500000,2.0,1.0,0,0,1,Normal
140.0,Hatay,Antakya,Merkez,3920000,3.0,1.0,2,2,0,Normal
145.0,Hatay,Belen,Köyler,4750000,3.0,1.0,3,1,0,Normal
110.0,Hatay,Arsuz,Merkez,2499999,2.0,1.0,26,1,0,Normal
155.0,Hatay,Defne,Merkez,1500000,2.0,1.0,29,2,0,Normal
180.0,Hatay,İskenderun,Sanayi,5500000,3.0,1.0,5,2,1,Dubleks
100.0,Hatay,Antakya,Merkez,1490000,2.0,1.0,29,1,0,Normal
150.0,Hatay,İskenderun,Sanayi,2490000,3.0,1.0,29,3,0,Normal
135.0,Hatay,Kırıkhan,Kurtlusoğuksu,2250000,3.0,1.0,15,2,0,Normal
372.0,Hatay,İskenderun,Meydan,4500000,6.0,1.0,30,1,0,Tripleks
130.0,Hatay,Defne,Merkez,2500000,2.0,1.0,24,2,0,Normal
140.0,Hatay,Payas,Merkez,2650000,3.0,1.0,11,2,0,Normal
145.0,Hatay,Erzin,Diğer,3249000,3.0,1.0,13,2,0,Normal
200.0,Hatay,Hassa,Akbez,1780000,3.0,1.0,30,1,0,Dubleks
160.0,Hatay,İskenderun,Cumhuriyet,4250000,3.0,1.0,11,1,0,Normal
75.0,Hatay,Hassa,Akbez,7500000,2.0,1.0,2,1,1,Normal
135.0,Hatay,Arsuz,Merkez,3200000,3.0,1.0,20,2,0,Normal
170.0,Hatay,Antakya,Merkez,1590000,3.0,1.0,28,1,0,Normal
90.0,Hatay,Belen,Köyler,2600000,2.0,1.0,2,1,0,Normal
160.0,Hatay,Antakya,Merkez,3750000,3.0,1.0,7,1,0,Normal
180.0,Hatay,İskenderun,Sanayi,3500000,3.0,1.0,25,2,0,Normal
320.0,Hatay,Defne,Merkez,7500000,5.0,1.0,13,2,0,Tripleks
61.0,Hatay,İskenderun,Cumhuriyet,2390000,2.0,1.0,2,0,1,Normal
310.0,Hatay,Antakya,Merkez,4815000,5.0,2.0,27,2,0,Tripleks
75.0,Hatay,Reyhanlı,Diğer,700000,2.0,1.0,25,2,0,Normal
100.0,Hatay,Erzin,Diğer,1600000,2.0,1.0,25,0,0,Normal
190.0,Hatay,Belen,Köyler,1799999,3.0,1.0,29,2,0,Dubleks
150.0,Hatay,Dörtyol,Kuzuculu,1900000,3.0,1.0,26,3,0,Normal
170.0,Hatay,Defne,Merkez,2900000,3.0,1.0,21,1,0,Normal
185.0,Hatay,İskenderun,Meydan,5550000,3.0,1.0,10,2,0,Normal
200.0,Hatay,Arsuz,Merkez,4700000,3.5,1.0,22,2,0,Dubleks
65.0,Hatay,Arsuz,Merkez,2250000,1.0,1.0,4,0,0,Normal
70.0,Hatay,Antakya,Merkez,2625000,2.0,1.0,0,1,1,Normal
130.0,Hatay,İskenderun,Cumhuriyet,2650000,3.0,1.0,23,2,0,Normal
175.0,Hatay,İskenderun,Cumhuriyet,4350000,3.0,1.0,18,1,0,Normal
200.0,Hatay,Defne,Merkez,4700000,3.5,1.0,18,2,0,Dubleks
100.0,Hatay,İskenderun,Sanayi,1750000,2.0,1.0,29,2,1,Normal
120.0,Hatay,Dörtyol,Köyler,3600000,3.0,1.0,2,1,0,Normal
140.0,Hatay,İskenderun,Cumhuriyet,2890000,3.0,1.0,22,2,0,Normal
190.0,Hatay,Antakya,Merkez,6450000,3.5,1.0,1,2,0,Normal
140.0,Hatay,Antakya,Merkez,665000,3.0,1.0,28,2,0,Normal
155.0,Hatay,Dörtyol,Köyler,3540000,3.0,1.0,11,1,0,Normal
140.0,Hatay,Antakya,Merkez,2450000,3.0,1.0,21,2,0,Normal
325.0,Hatay,Antakya,Merkez,1000000,5.0,2.0,28,2,0,Tripleks
140.0,Hatay,Payas,Merkez,2600000,3.0,1.0,18,1,0,Normal
130.0,Hatay,Antakya,Merkez,2500000,2.0,1.0,14,1,0,Normal
165.0,Hatay,Defne,Merkez,2900000,3.0,1.0,23,2,0,Normal
105.0,Hatay,Belen,Köyler,1450000,2.0,1.0,30,1,0,Normal
130.0,Hatay,İskenderun,Cumhuriyet,2099999,3.0,1.0,30,1,1,Normal
160.0,Hatay,Defne,Merkez,3100000,2.0,1.0,20,1,0,Normal
105.0,Hatay,İskenderun,Cumhuriyet,2150000,3.0,1.0,20,1,1,Normal
175.0,Hatay,Reyhanlı,Diğer,1420000,3.0,1.0,30,2,0,Dubleks
135.0,Hatay,Kırıkhan,Kurtlusoğuksu,2950000,3.0,1.0,5,2,1,Normal
140.0,Hatay,Defne,Merkez,4750000,3.0,1.0,2,1,1,Normal
115.0,Hatay,İskenderun,Denizciler,2499000,3.0,1.0,20,1,0,Normal
250.0,Hatay,Defne,Merkez,3800000,4.0,1.0,27,1,0,Dubleks
190.0,Hatay,İskenderun,Meydan,6950000,3.0,1.0,2,1,1,Dubleks
180.0,Hatay,Samandağ,Yaylıca,1470000,2.0,1.0,27,2,0,Dubleks
140.0,Hatay,İskenderun,Sanayi,3500000,3.0,1.0,12,1,0,Normal
85.0,Hatay,Defne,Merkez,2750000,3.0,1.0,2,0,1,Normal
165.0,Hatay,Dörtyol,Köyler,2950000,3.0,1.0,25,2,0,Normal
331.0,Hatay,Arsuz,Merkez,10000000,4.0,1.0,14,1,0,Tripleks
135.0,Hatay,İskenderun,Cumhuriyet,2600000,3.0,1.0,24,2,0,Normal
135.0,Hatay,İskenderun,Denizciler,2750000,3.0,1.0,23,2,0,Normal
175.0,Hatay,Kırıkhan,Köyler,1800000,3.0,1.0,28,1,0,Dubleks
130.0,Hatay,Antakya,Merkez,3900000,3.0,1.0,0,1,0,Normal
155.0,Hatay,Antakya,Merkez,1200000,3.0,1.0,28,1,0,Normal
160.0,Hatay,İskenderun,Sanayi,3500000,3.0,1.0,25,1,1,Normal
210.0,Hatay,Kırıkhan,Kurtlusoğuksu,3499999,4.0,1.0,12,1,0,Dubleks
165.0,Hatay,İskenderun,Sanayi,3450000,3.0,1.0,21,1,0,Normal
350.0,Hatay,Hassa,Akbez,3750000,6.0,2.0,26,1,0,Tripleks
132.0,Hatay,Defne,Merkez,3350000,3.0,1.0,5,2,0,Normal
150.0,Hatay,Antakya,Merkez,7250000,3.0,1.0,3,1,0,Normal
135.0,Hatay,Payas,Merkez,2750000,3.0,1.0,14,3,0,Normal
180.0,Hatay,İskenderun,Sanayi,4000000,3.0,1.0,19,1,1,Dubleks
179.0,Hatay,İskenderun,Denizciler,3200000,3.0,1.0,27,1,0,Dubleks
64.0,Hatay,Arsuz,Merkez,3500000,2.0,1.0,3,0,0,Normal
192.0,Hatay,Arsuz,Merkez,5900000,3.0,1.0,16,2,0,Dubleks
172.0,Hatay,İskenderun,Sanayi,9750000,3.0,1.0,0,2,1,Dubleks
120.0,Hatay,Hassa,Ardıçlı,2700000,4.0,1.0,4,1,1,Normal
110.0,Hatay,Defne,Merkez,1150000,2.0,1.0,29,2,0,Normal
154.0,Hatay,İskenderun,Cumhuriyet,4800000,3.0,1.0,6,1,0,Normal
135.0,Hatay,İskenderun,Meydan,3500000,3.0,1.0,17,1,0,Normal
145.0,Hatay,Samandağ,Karaçay,2500000,3.0,1.0,11,2,0,Normal
150.0,Hatay,Dörtyol,Kuzuculu,2650000,3.0,1.0,25,1,1,Normal
90.0,Hatay,Belen,Köyler,1850000,2.0,1.0,13,1,0,Normal
150.0,Hatay,Erzin,Diğer,2800000,3.0,1.0,21,2,0,Normal
155.0,Hatay,Payas,Merkez,3150000,3.0,1.0,15,1,0,Normal
70.0,Hatay,Antakya,Merkez,2050000,2.0,1.0,3,1,0,Normal
180.0,Hatay,Defne,Merkez,3750000,3.0,1.0,16,2,1,Dubleks
700.0,Hatay,Defne,Merkez,1700000,3.0,1.0,27,1,0,Tripleks
175.0,Hatay,Reyhanlı,Diğer,1800000,4.0,1.0,25,2,0,Normal
135.0,Hatay,İskenderun,Sanayi,2700000,3.0,1.0,22,1,0,Normal
97.0,Hatay,İskenderun,Köyler,2700000,2.0,1.0,7,0,0,Normal
250.0,Hatay,Arsuz,Merkez,4500000,5.0,1.0,29,1,1,Dubleks
100.0,Hatay,Arsuz,Merkez,3650000,2.0,1.0,5,2,0,Normal
310.0,Hatay,Defne,Merkez,6500000,4.0,1.0,18,1,0,Tripleks
135.0,Hatay,Antakya,Merkez,4500000,3.0,1.0,3,1,0,Normal
250.0,Hatay,Defne,Merkez,2700000,5.0,1.0,29,2,0,Normal
250.0,Hatay,Defne,Merkez,6000000,4.0,1.0,12,2,0,Normal
50.0,Hatay,İskenderun,Cumhuriyet,1600000,1.0,1.0,3,0,0,Normal
140.0,Hatay,Defne,Merkez,3100000,3.0,1.0,17,2,0,Normal
230.0,Hatay,Arsuz,Merkez,8500000,3.0,1.0,8,2,0,Dubleks
135.0,Hatay,Defne,Merkez,2800000,2.0,1.0,16,2,0,Normal
132.0,Hatay,İskenderun,Sanayi,3450000,2.0,1.0,16,0,0,Normal
130.0,Hatay,Altınözü,Hacıpaşa,3400000,3.0,1.0,1,2,0,Normal
113.0,Hatay,İskenderun,Gözcüler,2300000,3.0,1.0,24,2,0,Normal
115.0,Hatay,Antakya,Merkez,2230000,2.0,1.0,18,1,0,Normal
260.0,Hatay,İskenderun,Denizciler,3450000,4.0,1.0,27,1,0,Normal
90.0,Hatay,Arsuz,Merkez,2300000,1.0,1.0,22,0,0,Normal
